,x,y,z
439,-0.2,-0.02109595484477893,0.20724365004703668
440,-0.2,-0.021237064910630293,0.20724365004703668
441,-0.2,-0.021378174976481656,0.20710253998118533
442,-0.2,-0.02151928504233302,0.20710253998118533
443,-0.2,-0.021660395108184384,0.20696142991533395
444,-0.2,-0.021801505174035746,0.20696142991533395
445,-0.2,-0.021942615239887112,0.2068203198494826
446,-0.2,-0.022224835371589837,0.2068203198494826
447,-0.2,-0.022365945437441203,0.20667920978363125
448,-0.2,-0.022507055503292572,0.20667920978363125
449,-0.2,-0.022648165569143938,0.20653809971777987
450,-0.2,-0.0227892756349953,0.20653809971777987
451,-0.2,-0.022930385700846663,0.20639698965192851
452,-0.2,-0.02307149576669803,0.20639698965192851
453,-0.2,-0.02321260583254939,0.20625587958607713
454,-0.2,-0.023353715898400754,0.20625587958607713
455,-0.2,-0.023635936030103482,0.2059736594543744
456,-0.2,-0.02391815616180621,0.2059736594543744
457,-0.2,-0.024059266227657573,0.20583254938852305
458,-0.2,-0.024200376293508935,0.20583254938852305
459,-0.2,-0.0243414863593603,0.2056914393226717
460,-0.2,-0.024482596425211663,0.2056914393226717
461,-0.2,-0.02476481655691439,0.20540921919096897
462,-0.2,-0.02490592662276576,0.20540921919096897
463,-0.2,-0.025047036688617127,0.2052681091251176
464,-0.2,-0.02518814675446849,0.2052681091251176
465,-0.2,-0.02532925682031985,0.20512699905926624
466,-0.2,-0.025470366886171217,0.20512699905926624
467,-0.2,-0.02561147695202258,0.20498588899341486
468,-0.2,-0.025752587017873942,0.20498588899341486
469,-0.2,-0.025893697083725308,0.2048447789275635
470,-0.2,-0.02603480714957667,0.2048447789275635
471,-0.2,-0.026175917215428033,0.20470366886171215
472,-0.2,-0.0263170272812794,0.20470366886171215
473,-0.2,-0.02645813734713076,0.20456255879586077
474,-0.2,-0.026599247412982127,0.20456255879586077
475,-0.2,-0.02674035747883349,0.2044214487300094
476,-0.2,-0.026881467544684852,0.2044214487300094
477,-0.2,-0.027022577610536218,0.20428033866415804
478,-0.2,-0.027163687676387587,0.20428033866415804
479,-0.2,-0.027445907808090315,0.2039981185324553
480,-0.2,-0.027587017873941678,0.2039981185324553
481,-0.2,-0.027728127939793044,0.20385700846660396
482,-0.2,-0.027869238005644406,0.20385700846660396
483,-0.2,-0.02801034807149577,0.20371589840075258
484,-0.2,-0.028151458137347134,0.20371589840075258
485,-0.2,-0.028292568203198497,0.20357478833490122
486,-0.2,-0.02843367826904986,0.20357478833490122
487,-0.2,-0.028574788334901225,0.20343367826904987
488,-0.2,-0.028715898400752587,0.20343367826904987
489,-0.2,-0.02885700846660395,0.2032925682031985
490,-0.2,-0.028998118532455316,0.2032925682031985
491,-0.2,-0.029139228598306678,0.20315145813734714
